icao,lat,lon,alt,country,name,location
KAPG,39.45581,-76.17504,57,US,Phillips Aaf,Perryman
KAPH,38.06666,-77.32156,220,US,A P Hill Aaf,Bowling Green
KAPN,45.06494,-83.56137,689,US,Alpena Co Rgnl,Alpena
KAPT,35.05689,-85.58892,641,US,Marion Co. Brown Fld,Jasper
KAPV,34.58755,-117.18254,3062,US,Apple Valley,Apple Valley
KAQO,30.78951,-98.66212,1102,US,Llano Muni,Llano
KAQP,45.23029,-96.00857,1020,US,Appleton Muni,Appleton
KAQR,34.40248,-96.14796,590,US,Atoka Muni,Atoka
KAQW,42.69778,-73.17778,654,US,Harriman And West,Williamstown
KARA,30.04849,-91.88663,24,US,Acadiana Rgnl,Cade
KARB,42.22024,-83.75012,839,US,Ann Arbor Muni,Ann Arbor
KARG,36.11357,-90.93366,273,US,Walnut Ridge Rgnl,Walnut Ridge
KARM,29.26027,-96.15823,100,US,Wharton Rgnl,Wharton
KARR,41.77015,-88.48537,712,US,Aurora Muni,Sugar Grove
KART,43.98784,-76.02994,325,US,Watertown Intl,Dexter
KARV,45.93773,-89.73302,1630,US,Lakeland Noble F Lee Mem Fld,Lac du Flambeau
KASD,30.35188,-89.82086,27,US,Slidell,Pearl River
KASE,39.23217,-106.87315,7820,US,Aspen Pitkin Co Sardy Fld,Snowmass Village
KASG,36.18362,-94.11814,1353,US,Springdale Muni,Springdale
KASH,42.78583,-71.52339,199,US,Boire Field Nashua,Nashua
KASJ,36.29134,-77.17091,68,US,Tri Co,Murfreesboro
KASL,32.5259,-94.31096,357,US,Harrison Co,Marshall
KASN,33.5632,-86.05656,528,US,Talladega Muni,Lincoln
KAST,46.15983,-123.88975,15,US,Astoria Rgnl,Warrenton
KASW,41.27241,-85.84623,850,US,Warsaw Muni,Warsaw
KASX,46.54055,-90.92465,826,US,John F Kennedy Mem,Ashland
KASY,46.02837,-99.35696,2032,US,Ashley Muni,Ashley
KATA,33.09957,-94.19967,280,US,Hall Miller Muni,Atlanta
KATL,33.6347,-84.44799,1026,US,Hartsfield Jackson Atlanta Intl,College Park
KATS,32.84604,-104.47509,3541,US,Artesia Muni,Artesia
KATW,44.24893,-88.52618,918,US,Outagamie Co Rgnl,Neenah
KATY,44.92221,-97.1693,1748,US,Watertown Rgnl,Watertown
KAUG,44.32766,-69.80368,352,US,Augusta State,Augusta
KAUH,40.89991,-97.99604,1804,US,Aurora Muni Al Potter Fld,Aurora
KAUM,43.67051,-92.93443,1233,US,Austin Muni,Austin
KAUN,38.95417,-121.08817,1536,US,Auburn Muni,North Auburn
KAUO,32.6202,-85.43604,777,US,Auburn Opelika Robert G Pitts,Auburn
KAUS,30.21361,-97.67936,542,US,Austin Bergstrom Intl,Austin
KAUW,44.93022,-89.63839,1201,US,Wausau Downtown,Wausau
KAVC,36.68142,-78.05411,442,US,Mecklenburg Brunswick Rgnl,South Hill
KAVK,36.78073,-98.66902,1474,US,Alva Rgnl,Alva
KAVL,35.4465,-82.54644,2165,US,Asheville Rgnl,Avery Creek
KAVO,27.58448,-81.53509,156,US,Avon Park Executive,Avon Park
KAVP,41.3287,-75.73153,962,US,Wilkes Barre Scranton Intl,Avoca
KAVQ,32.41767,-111.22621,2031,US,Marana Rgnl,Marana
KAVX,33.40219,-118.42008,1601,US,Catalina,Avalon
KAWG,41.2796,-91.67628,754,US,Washington Muni,Washington
KAWM,35.1433,-90.23435,212,US,West Memphis Muni,West Memphis
KAWO,48.1617,-122.16883,465,US,Arlington Municipal,Smokey Point
KAXA,43.08154,-94.27838,1219,US,Algona Muni,Algona
KAXH,29.50664,-95.48475,68,US,Houston Southwest,Arcola
KAXN,45.87163,-95.40207,1425,US,Chandler Fld,Alexandria
KAXQ,41.22181,-79.44625,1458,US,Clarion County,Marianne
KAXS,34.70634,-99.3381,1433,US,Altus Quartz Mountain Rgnl,Altus
KAXV,40.4918,-84.30769,912,US,Neil Armstrong,New Bremen
KAXX,36.43421,-105.28944,8380,US,Angel Fire,Angel Fire
KAYS,31.25545,-82.39838,142,US,Waycross Ware Co,Deenwood
KAYX,35.38544,-86.09085,1065,US,Arnold Afb,Manchester
KAZC,36.9647,-113.02389,4874,US,Colorado City Muni,Colorado City
KAZE,31.88945,-82.65199,255,US,Hazlehurst,Lumber City
KAZO,42.24246,-85.55197,874,US,Kalamazoo Battle Creek Intl,Portage
KAZU,35.27349,-94.23251,785,US,Arrowhead Assault Strip,Greenwood
KBAB,39.15175,-121.44339,113,US,Beale Afb,Beale Air Force Base
KBAD,32.51615,-93.67176,166,US,Barksdale Afb,Bossier City
KBAF,42.1453,-72.71882,271,US,Barnes Muni,Westfield
KBAK,39.25524,-85.90488,656,US,Columbus Muni,Lowell
KBAM,40.60529,-116.88222,4532,US,Battle Mountain,Battle Mountain
KBAX,43.78503,-82.98756,766,US,Huron Co Mem,Bad Axe
KBAZ,29.70952,-98.04363,650,US,New Braunfels Muni,Lake Dunlap
KBBB,45.33634,-95.65519,1039,US,Benson Muni,Benson
KBBD,31.1853,-99.32461,1827,US,Curtis Fld,Brady
KBBG,36.54012,-93.20751,1303,US,Branson Regional Airport,Hollister
KBBP,34.61797,-79.74133,147,US,Marlboro Co Jetport H E Avent,Bennettsville
KBBW,41.44139,-99.64623,2547,US,Broken Bow Muni,Broken Bow
KBCB,37.21049,-80.41475,2132,US,Virginia Tech Montgomery Executive,Blacksburg
KBCE,37.69938,-112.15475,7590,US,Bryce Canyon,Panguitch
KBCK,44.24969,-90.86394,836,US,Black River Falls Area,Black River Falls
KBCT,26.37231,-80.11439,13,US,Boca Raton,Boca Raton
KBDE,48.73231,-94.62199,1086,US,Baudette Intl,Baudette
KBDF,41.23031,-89.62036,808,US,Rinkenberger Rla,Princeton
KBDG,37.59128,-109.48328,5865,US,Blanding Muni,Blanding
KBDH,45.12285,-95.13826,1126,US,Willmar Muni,Willmar
KBDJ,46.13403,-89.65166,1665,US,Boulder Junction,Lac du Flambeau
KBDL,41.93201,-72.69658,172,US,Bradley Intl,Tariffville
KBDN,44.10169,-121.20021,3456,US,Bend Muni,Bend
KBDQ,35.13342,-92.72005,321,US,Morrilton Muni,Morrilton
KBDR,41.16624,-73.13496,9,US,Igor I Sikorsky Mem,Stratford
KBDU,40.03972,-105.23473,5288,US,Boulder Muni,Boulder
KBEA,28.36597,-97.79637,268,US,Beeville Muni,Beeville
KBEC,37.70528,-97.21246,1408,US,Beech Factory,Andover
KBED,42.47183,-71.30035,133,US,Laurence G Hanscom Field,Bedford
KBEH,42.12794,-86.4368,643,US,Southwest Michigan Rgnl,Benton Harbor
KBFA,45.17283,-84.92594,719,US,Boyne Mountain,Boyne City
KBFD,41.80932,-78.64882,2143,US,Bradford Rgnl,Bradford
KBFE,33.16578,-102.19696,3264,US,Terry Co,Brownfield
KBFF,41.88229,-103.60496,3967,US,Western Neb Rgnl William B Heilig Fld,Scottsbluff
KBFI,47.53799,-122.30746,20,US,Boeing Field King Co Intl,Boulevard Park
KBFK,36.86917,-99.61861,1822,US,Buffalo Muni,Buffalo
KBFL,35.44635,-119.07128,507,US,Meadows Fld,Oildale
KBFM,30.63308,-88.07994,26,US,Mobile Downtown,Mobile
KBFR,38.84558,-86.45273,728,US,Virgil I Grissom Muni,Bedford
KBFW,47.24765,-91.42166,1089,US,Silver Bay Muni,Silver Bay
KBGD,35.71001,-101.39374,3055,US,Hutchinson Co,Borger
KBGE,30.97282,-84.6433,141,US,Decatur Co Industrial Airpark,Bainbridge
KBGF,35.1844,-86.06592,979,US,Winchester Muni,Decherd
KBGM,42.21925,-75.98684,1636,US,Greater Binghamton Edwin A Link Fld,Johnson City
KBGR,44.81837,-68.84393,192,US,Bangor Intl,Bangor
KBHB,44.44387,-68.36729,83,US,Hancock Co Bar Harbor,Trenton
KBHC,31.71205,-82.40155,201,US,Baxley Muni,Baxley
KBHK,46.3526,-104.26597,2973,US,Baker Muni,Baker
KBHM,33.5548,-86.77155,643,US,Birmingham International,Tarrant
KBID,41.16776,-71.58214,108,US,Block Island State,Charlestown
KBIE,40.30984,-96.75378,1324,US,Beatrice Muni,Beatrice
KBIF,31.8361,-106.39517,3948,US,Biggs Aaf,Fort Bliss
KBIH,37.38014,-118.37334,4124,US,Eastern Sierra Rgnl,Bishop
KBIJ,31.39261,-84.90151,214,US,Early Co,Blakely
KBIL,45.81273,-108.55482,3652,US,Billings Logan Intl,Billings
KBIS,46.78395,-100.76179,1661,US,Bismarck Muni,Bismarck
KBIV,42.74131,-86.11882,698,US,Tulip City,Holland
KBIX,30.40188,-88.93145,33,US,Keesler Afb,Biloxi
KBJC,39.91529,-105.12843,5670,US,Rocky Mountain Metropolitan Airport,Broomfield
KBJI,47.51598,-94.94304,1390,US,Bemidji Rgnl,Bemidji
KBJJ,40.87484,-81.89765,1136,US,Wayne Co,Smithville
KBKD,32.72459,-98.89099,1284,US,Stephens Co,Breckenridge
KBKE,44.84227,-117.81341,3373,US,Baker City Muni,Baker City
KBKF,39.71498,-104.76142,5662,US,Buckley Afb,Aurora
KBKL,41.51385,-81.69266,583,US,Burke Lakefront,Cleveland
KBKS,27.21462,-98.12013,112,US,Brooks Co,Falfurrias
KBKT,37.06869,-77.95703,439,US,Allen C Perkinson Blackstone Aaf,Blackstone
KBKV,28.47591,-82.47061,77,US,Hernando Co,Masaryktown
KBKW,37.78207,-81.12578,2504,US,Raleigh Co Mem,Beaver
KBKX,44.30973,-96.82172,1648,US,Brookings Rgnl,Brookings
KBLF,37.29094,-81.21313,2857,US,Mercer Co,Bluefield
KBLH,33.6166,-114.72773,399,US,Blythe,Mesa Verde
KBLI,48.80187,-122.53757,170,US,Bellingham Intl,Marietta-Alderwood
KBLM,40.19462,-74.13568,159,US,Monmouth Executive,Farmingdale
KBLU,39.27938,-120.71101,5284,US,Blue Canyon Nyack,Foresthill
KBLV,38.5562,-89.8335,459,US,Scott Afb Midamerica,Scott Air Force Base
KBMC,41.56269,-112.06234,4229,US,Brigham City,Brigham City
KBMG,39.1582,-86.61814,846,US,Monroe Co,Ellettsville
KBMI,40.46405,-88.91603,871,US,Central Illinois Rgnl,Bloomington
KBML,44.58126,-71.17909,1161,US,Berlin Muni,Milan
KBMQ,30.73232,-98.24082,1284,US,Burnet Muni Kate Craddock Fld,Burnet
KBMT,30.07439,-94.22052,32,US,Beaumont Muni,Bevil Oaks
KBNA,36.14128,-86.69535,598,US,Nashville_Intl,Nashville
KBNG,33.92261,-116.85956,2219,US,Banning Municipal,Banning
KBNL,33.25259,-81.39834,246,US,Barnwell Co,Barnwell
KBNO,43.59698,-118.96421,4148,US,Burns Muni,Burns
KBNW,42.05434,-93.85083,1160,US,Boone Muni,Boone
KBOI,43.57021,-116.23691,2871,US,Boise Air Terminal (Gowen Field),Garden City
KBOK,42.07706,-124.29297,459,US,Brookings State,Brookings
KBOS,42.37428,-71.01793,20,US,Boston Logan Intl,Chelsea
KBOW,27.94475,-81.79346,125,US,Bartow Muni,Eagle Lake
KBPG,32.22682,-101.52086,2573,US,Big Spring Mcmahon Wrinkle,Big Spring
KBPI,42.59294,-110.11789,6990,US,Big Piney Marbleton,Marbleton
KBPK,36.36469,-92.4772,928,US,Ozark Rgnl,Midway
KBPP,46.19078,-103.43583,2958,US,Bowman Muni,Bowman
KBPT,29.95529,-94.02778,15,US,Southeast Texas Rgnl,Nederland
KBQK,31.25422,-81.47813,26,US,Brunswick Golden Isles,Country Club Estates
KBQP,32.76136,-91.8824,167,US,Morehouse Mem,Bastrop
KBQR,42.92137,-78.61811,750,US,Buffalo Lancaster,Town Line
KBRD,46.41758,-94.13612,1226,US,Brainerd Lakes Rgnl,Brainerd
KBRL,40.78878,-91.12394,698,US,Southeast Iowa Rgnl,Burlington
KBRO,25.91283,-97.43131,21,US,Brownsville South Padre Island Intl,South Point
KBRY,37.80793,-85.50281,669,US,Samuels Fld,Bardstown
KBST,44.41316,-69.01739,198,US,Belfast Muni,Belfast
KBTA,41.42299,-96.11695,1325,US,Blair Municipal,Bennington
KBTF,40.87454,-111.92755,4234,US,Bountiful Skypark,West Bountiful
KBTL,42.29573,-85.26598,952,US,W K Kellogg,Springfield
KBTM,45.96693,-112.5012,5550,US,Bert Mooney,Butte
KBTN,45.81864,-97.74816,1318,US,Britton Muni,Britton
KBTP,40.77455,-79.95933,1248,US,Butler Co K W Scholter Fld,Nixon
KBTR,30.54073,-91.1609,70,US,Baton Rouge Metro Ryan Fld,Brownsfield
KBTV,44.48062,-73.16599,334,US,Burlington Intl,South Burlington
KBTY,36.86843,-116.78745,3170,US,Beatty,Beatty
KBUB,41.78081,-99.15186,2182,US,Cram Fld,Burwell
KBUF,42.9312,-78.74168,724,US,Buffalo Niagara Intl,Cheektowaga
KBUM,38.29526,-94.3399,892,US,Butler Mem,Butler
KBUR,34.19791,-118.36927,778,US,Bob Hope,North Hollywood
KBUU,42.69353,-88.31278,779,US,Burlington Muni,Burlington
KBUY,36.04433,-79.48156,617,US,Burlington Alamance Rgnl,Elon
KBVI,40.77288,-80.39954,1253,US,Beaver Co,West Mayfield
KBVN,41.73313,-98.05874,1806,US,Albion Muni,Albion
KBVO,36.77098,-96.01136,713,US,Bartlesville Muni,Bartlesville
KBVS,48.47784,-122.43093,144,US,Skagit Rgnl,Burlington
KBVU,35.94902,-114.86871,2201,US,Boulder City Muni,Boulder City
KBVX,35.72307,-91.66112,464,US,Batesville Rgnl,Batesville
KBVY,42.57966,-70.9255,107,US,Beverly Muni,Danvers
KBWC,32.99292,-115.52406,-129,US,Brawley Muni,Brawley
KBWD,31.80189,-98.95508,1387,US,Brownwood Rgnl,Early
KBWG,36.95868,-86.42503,547,US,Bowling Green Warren Co Rgnl,Bowling Green
KBWI,39.17479,-76.69033,146,US,Baltimore Washington Intl,Hanover
KBWL,36.79915,-97.3172,1054,US,Earl Henry,Blackwell
KBWP,46.2506,-96.61118,968,US,Harry Stern,Wahpeton
KBXA,30.81893,-89.86466,119,US,George R Carr Mem Air Fld,Bogalusa
KBXG,33.03949,-82.00892,302,US,Burke Co,Waynesboro
KBXK,33.43009,-112.68586,1021,US,Buckeye Muni,Buckeye
KBXM,43.88135,-69.93879,75,US,Brunswick Executive,Brunswick
KBYG,44.38732,-106.72974,4968,US,Johnson Co,Buffalo
KBYH,35.98027,-89.94396,254,US,Arkansas Intl,Gosnell
KBYI,42.53765,-113.77405,4150,US,Burley Muni,Burley
KBYS,35.27483,-116.643,2350,US,Bicycle Lake Aaf,Fort Irwin
KBYY,28.97809,-95.86924,45,US,Bay City Muni,Van Vleck
KBZN,45.78809,-111.16649,4471,US,Gallatin Fld,Belgrade
KCAD,44.27288,-85.43085,1307,US,Wexford Co,Cadillac
KCAE,33.94415,-81.13775,236,US,Columbia Metropolitan,Springdale
KCAG,40.49427,-107.53166,6193,US,Craig Moffat,Craig
KCAK,40.90717,-81.44135,1228,US,Akron Canton Rgnl,Greensburg
KCAO,36.43876,-103.15793,4965,US,Clayton Muni Airpark,Clayton
KCAR,46.86824,-68.01494,626,US,Caribou Muni,Caribou
KCAV,42.74453,-93.76281,1162,US,Clarion Muni,Clarion
KCBE,39.61107,-78.76476,775,US,Greater Cumberland Rgnl,Wiley Ford
KCBF,41.2686,-95.75745,1253,US,Council Bluffs Municipal,Council Bluffs
KCBG,45.56273,-93.26653,945,US,Cambridge Muni,Cambridge
KCBK,39.43526,-101.04829,3186,US,Shalz Fld,Colby
KCBM,33.65539,-88.46088,219,US,Columbus Afb,Columbus Air Force Base
KCCA,35.29931,-94.32045,470,US,Chaffee Aaf,Barling
KCCB,34.10972,-117.69334,1444,US,Cable,Claremont
KCCO,33.31731,-84.77559,970,US,Newnan Coweta Co,East Newnan
KCCR,37.98195,-122.06133,26,US,Buchanan Field,Pacheco
KCCY,43.07706,-92.61757,1125,US,Charles City Muni,Charles City
KCDA,44.56458,-72.01936,1187,US,Caledonia Co,Lyndonville
KCDC,37.69061,-113.10781,5622,US,Cedar City Rgnl,Cedar City
KCDH,33.63162,-92.76171,130,US,Harrell Fld,Camden
KCDI,39.9701,-81.58177,799,US,Cambridge Muni,Byesville
KCDK,29.13558,-83.05259,7,US,George T Lewis,Chiefland
KCDN,34.27919,-80.57138,302,US,Woodward Fld,Camden
KCDR,42.83298,-103.10035,3297,US,Chadron Muni,Chadron
KCDS,34.44026,-100.28553,1954,US,Childress Muni,Childress
KCDW,40.86776,-74.28632,172,US,Essex County,Fairfield
KCEA,37.65391,-97.25059,1378,US,Cessna Acft Fld,Wichita
KCEC,41.78498,-124.24155,57,US,Crescent City - Jack Mc Namara Fld,Crescent City
KCEF,42.17746,-72.54801,241,US,Westover Arb Metropolitan,North Chicopee
KCEK,40.62368,-96.92485,1499,US,Crete Muni,Crete
KCEU,34.66963,-82.89359,892,US,Oconee Co Rgnl,Utica
KCEV,39.70745,-85.13071,867,US,Mettel Fld,Connersville
KCEW,30.7897,-86.52411,213,US,Bob Sikes,Crestview
KCEY,36.6591,-88.38086,576,US,Kyle Oakley Fld,Murray
KCEZ,37.2956,-108.63625,5918,US,Cortez Muni,Cortez
KCFD,30.72053,-96.33437,367,US,Coulter Fld,Bryan
KCFJ,39.97111,-86.92533,799,US,Crawfordsville Muni,Crawfordsville
KCFS,43.45405,-83.45374,701,US,Tuscola Area,Caro
KCFT,32.95195,-109.21833,3811,US,Greenlee Co,Clifton
KCFV,37.10324,-95.57438,754,US,Coffeyville Muni,Coffeyville
KCGC,28.86733,-82.57842,9,US,Crystal River,Crystal River
KCGE,38.54429,-76.03502,19,US,Cambridge Dorchester,Cambridge
KCGF,41.56058,-81.49344,879,US,Cuyahoga Co,Highland Heights
KCGI,37.22738,-89.58174,342,US,Cape Girardeau Rgnl,Scott City
KCGS,38.98326,-76.92534,48,US,College Park,College Park
KCGX,41.86425,-87.60835,593,US,Chicago Meigs,Chicago
KCGZ,32.95132,-111.77415,1464,US,Casa Grande Muni,Casa Grande
KCHA,35.02265,-85.2075,683,US,Lovell Field,East Ridge
KCHD,33.26573,-111.81416,1243,US,Chandler Muni,Chandler
KCHK,35.10342,-97.96921,1150,US,Chickasha Muni,Chickasha
KCHN,27.52041,-81.88047,106,US,Wauchula Muni,Wauchula
KCHO,38.131,-78.45677,639,US,Charlottesville Albemarle,Hollymead
KCHQ,36.84654,-89.35963,313,US,Mississippi County,East Prairie
KCHS,32.91302,-80.04812,45,US,Charleston Afb Intl,Hanahan
KCHT,39.78645,-93.49983,783,US,Chillicothe Muni,Chillicothe
KCHU,43.59977,-91.50862,1179,US,Houston Co,Caledonia
KCIC,39.80338,-121.86412,238,US,Chico Muni,Chico
KCID,41.88465,-91.72917,869,US,The Eastern Iowa,Fairfax
KCII,47.837,-112.17358,3947,US,Choteau,Choteau
KCIN,42.05167,-94.7956,1204,US,Arthur N Neu,Glidden
KCIR,37.06881,-89.22598,321,US,Cairo Rgnl,Mound City
KCIU,46.25635,-84.4781,800,US,Chippewa Co Intl,Sault Ste. Marie
KCJJ,43.36893,-92.13549,1279,US,Ellen Church Field,Cresco
KCJR,38.51943,-77.86376,316,US,Culpeper Rgnl,Bealeton
KCKA,36.75482,-98.12265,1202,US,Kegelman Af Aux Fld,Cherokee
KCKB,39.28779,-80.23288,1217,US,Harrison Marion Rgnl,Bridgeport
KCKC,47.83881,-90.39147,1799,US,Grand Marais Cook Co,Grand Marais
KCKF,31.99397,-83.77801,310,US,Crisp Co Cordele,Cordele
KCKI,33.72184,-79.86307,67,US,Williamsburg Rgnl,Kingstree
KCKM,34.30713,-90.51191,173,US,Fletcher Fld,Jonestown
KCKN,47.84414,-96.62868,899,US,Crookston Muni Kirkwood Fld,Crookston
KCKP,42.73634,-95.55531,1226,US,Cherokee Muni,Cherokee
KCKV,36.62947,-87.41759,550,US,Outlaw Fld,Oak Grove
KCKZ,40.3912,-75.28359,567,US,Pennridge Airport,Perkasie
KCLE,41.39987,-81.87349,791,US,Cleveland Hopkins Intl,Berea
KCLG,36.16497,-120.36595,714,US,Coalinga Municipal,Coalinga
KCLI,44.61803,-88.73826,822,US,Clintonville Muni,Clintonville
KCLK,35.54302,-98.93219,1615,US,Clinton Rgnl,Clinton
KCLL,30.59664,-96.36286,321,US,Easterwood Field,College Station
KCLM,48.12104,-123.51156,291,US,William R Fairchild Intl,Port Angeles
KCLR,33.1314,-115.52697,-182,US,Cliff Hatfield Mem,Calipatria
KCLS,46.68388,-122.98313,176,US,Chehalis Centralia,Chehalis
KCLT,35.22537,-80.96749,749,US,Charlotte Douglas Intl,Belmont
KCLW,27.9808,-82.76094,71,US,Clearwater Air Park,Dunedin
KCMA,34.21383,-119.10381,77,US,Camarillo,El Rio
KCMH,39.99557,-82.90894,815,US,Port Columbus Intl,Whitehall
KCMI,40.04736,-88.28573,754,US,Univ Of Illinois Willard,Savoy
KCMR,35.31028,-112.19193,6678,US,H A Clark Mem Fld,Williams
KCMX,47.17531,-88.49887,1095,US,Houghton Co Mem,Dollar Bay
KCMY,43.96221,-90.74601,837,US,Sparta Fort Mc Coy,Sparta
KCNB,44.7328,-96.27365,1193,US,Myers Field,Canby
KCNC,41.02077,-93.36347,1050,US,Chariton Muni,Chariton
KCNH,43.37067,-72.3745,545,US,Claremont Muni,Claremont
KCNK,39.55403,-97.65327,1486,US,Blosser Muni,Concordia
KCNM,32.32265,-104.27426,3295,US,Cavern City Air Terminal,Carlsbad
KCNO,33.97351,-117.64673,650,US,Chino,Chino
KCNP,41.08099,-102.46961,3682,US,Billy G Ray Field,Chappell
KCNU,37.67369,-95.48587,1002,US,Chanute Martin Johnson,Chanute
KCNW,31.6516,-97.07381,470,US,Tstc Waco,Northcrest
KCNY,38.74748,-109.76283,4555,US,Canyonlands Fld,Moab
KCOD,44.51325,-109.03635,5102,US,Yellowstone Rgnl,Cody
KCOE,47.77189,-116.83712,2318,US,Coeur D Alene Air Terminal,Hayden
KCOF,28.22112,-80.61504,8,US,Patrick Afb,South Patrick Shores
KCOI,28.34324,-80.69077,6,US,Merritt Island,Rockledge
KCOM,31.84676,-99.40666,1697,US,Coleman Muni,Coleman
KCON,43.20817,-71.50766,346,US,Concord Muni,Concord
KCOQ,46.70566,-92.50564,1279,US,Cloquet Carlton Co,Cloquet
KCOS,38.81609,-104.68573,6187,US,Colorado Springs Municipal,Cimarron Hills
KCOT,28.46152,-99.22389,474,US,Cotulla Lasalle Co,Cotulla
KCOU,38.80522,-92.22373,889,US,Columbia Rgnl,Ashland
KCPC,34.26727,-78.72109,98,US,Columbus Co Muni,Brunswick
KCPK,36.65958,-76.32629,20,US,Chesapeake Rgnl,Portsmouth Heights
KCPM,33.89016,-118.24928,97,US,Compton Woodley,West Rancho Dominguez
KCPR,42.89334,-106.47523,5347,US,Natrona Co Intl,Mills
KCPS,38.574,-90.16505,413,US,St Louis Downtown,Cahokia
KCPT,32.36107,-97.43702,854,US,Cleburne Muni,Cleburne
KCPU,38.15021,-120.65169,1325,US,Calaveras Co Maury Rasmussen Fld,San Andreas
KCQA,40.48342,-84.56687,894,US,Lakefield,Coldwater
KCQB,35.72957,-96.82025,984,US,Chandler Rgnl,Chandler
KCQF,30.45155,-87.87874,95,US,H L Sonny Callahan,Point Clear
KCQM,47.82511,-92.69387,1327,US,Cook Muni,Mountain Iron
KCQW,34.71053,-79.96483,239,US,Cheraw Muni Lynch Bellinger Fld,Cheraw
KCQX,41.68543,-69.99333,68,US,Chatham Muni,West Chatham
KCRE,33.80603,-78.73105,32,US,Grand Strand,North Myrtle Beach
KCRG,30.32889,-81.51894,41,US,Craig Muni,Atlantic Beach
KCRO,36.10694,-119.59834,197,US,Corcoran,Corcoran
KCRP,27.777,-97.51339,44,US,Corpus Christi Intl,Corpus Christi
KCRQ,33.12698,-117.28793,331,US,Mc Clellan Palomar,Carlsbad
KCRS,32.03311,-96.40266,449,US,C David Campbell Fld Corsicana Muni,Corsicana
KCRT,33.16984,-91.89308,184,US,Zm Jack Stell Field,North Crossett
KCRW,38.36958,-81.6017,981,US,Charleston Yeager,Charleston
KCRX,34.92384,-88.6047,425,US,Roscoe Turner,Corinth
KCRZ,40.99781,-94.75494,1274,US,Corning Muni,Corning
KCSB,40.31164,-100.16523,2414,US,Cambridge Muni,Cambridge
KCSG,32.51117,-84.94532,397,US,Columbus Metropolitan,Columbus
KCSL,35.33417,-120.73829,250,US,O Sullivan Aaf-Ng,San Luis Obispo
KCSM,35.35966,-99.20144,1922,US,Clinton Sherman,Burns Flat
KCSQ,41.02762,-94.36612,1300,US,Creston Muni,Creston
KCSV,35.94917,-85.09375,1880,US,Crossville Mem Whitson Fld,Crossville
KCTB,48.61345,-112.38202,3854,US,Cut Bank Muni,Cut Bank
KCTJ,33.63935,-85.15492,1161,US,West Georgia Rgnl O V Gray Fld,Mount Zion
KCTK,40.57308,-90.07388,684,US,Ingersoll,Canton
KCTY,29.63403,-83.10789,42,US,Cross City,Cross City
KCTZ,34.97061,-78.37212,148,US,Sampson Co,Clinton
KCUB,33.97461,-81.00181,192,US,Columbia Owens Downtown,Columbia
KCUH,35.95726,-96.76929,916,US,Cushing Muni,Cushing
KCUL,38.09497,-88.12303,388,US,Carmi Muni,Carmi
KCUS,31.82381,-107.63376,4024,US,Columbus Municipal,Columbus
KCUT,43.7323,-103.62958,5602,US,Custer County,Custer
KCVG,39.07088,-84.68374,896,US,Cincinnati Northern Kentucky Intl,Hebron
KCVH,36.90132,-121.41787,230,US,Hollister Muni,Hollister
KCVK,36.25953,-91.56838,716,US,Sharp Co Rgnl,Highland
KCVN,34.42056,-103.08611,4216,US,Clovis Muni,Texico
KCVO,44.50348,-123.29104,246,US,Corvallis Muni,Corvallis
KCVS,34.37673,-103.33191,4295,US,Cannon Afb,Cannon Air Force Base
KCVX,45.30418,-85.28581,669,US,Charlevoix Muni,Charlevoix
KCWA,44.77988,-89.67554,1277,US,Central Wisconsin,Mosinee
KCWF,30.22384,-93.15052,17,US,Chennault Intl,Lake Charles
KCWI,41.82634,-90.33303,708,US,Clinton Muni,Camanche
KCWS,35.08149,-92.43216,315,US,Dennis F Cantrell Fld,Conway
KCWV,32.19491,-81.87764,112,US,Claxton Evans Co,Claxton
KCXE,36.79297,-78.50209,503,US,Chase City Muni,Chase City
KCXL,32.66756,-115.52518,4,US,Calexico Intl,Calexico
KCXO,30.3593,-95.41775,245,US,Lone Star Executive,Conroe
KCXP,39.19455,-119.74446,4697,US,Carson,Carson City
KCXU,31.21187,-84.24309,175,US,Camilla Mitchell Co,Camilla
KCXY,40.21559,-76.85854,347,US,Capital City,Steelton
KCYO,39.51005,-82.98256,684,US,Pickaway Co Mem,Logan Elm Village
KCYS,41.15675,-104.82116,6156,US,Cheyenne Rgnl Jerry Olson Fld,Cheyenne
KCYW,39.3929,-97.15704,1208,US,Clay Cntr Muni,Clay Center
KCZD,40.87341,-100.00938,2502,US,Cozad Muni,Cozad
KCZG,42.07364,-76.09922,833,US,Tri Cities,Apalachin
KCZK,45.67605,-121.88241,150,US,Cascade Locks,Cascade Locks
KCZL,34.46351,-84.94126,647,US,Tom B David Fld,Calhoun
KCZT,28.52702,-99.82923,599,US,Dimmit Co,Carrizo Springs
KDAA,38.72042,-77.18829,73,US,Davison Aaf,Newington
KDAB,29.17255,-81.07779,34,US,Daytona Beach Intl,Daytona Beach
KDAF,44.03714,-90.08516,919,US,Necedah,New Lisbon
KDAG,34.85149,-116.79783,1927,US,Barstow Daggett,Barstow
KDAL,32.85132,-96.86345,487,US,Dallas Love Fld,University Park
KDAN,36.5782,-79.33807,571,US,Danville Rgnl,Danville
KDAW,43.28765,-70.93494,322,US,Skyhaven,Rochester
KDAY,39.89511,-84.24602,1009,US,James M Cox Dayton Intl,Vandalia
KDBN,32.55729,-82.98492,309,US,W H Bud Barron,Dublin
KDBQ,42.40931,-90.71552,1076,US,Dubuque Rgnl,Dubuque
