ts,ff_l,ff_r,n1_l,n1_r,n2_l,n2_r,roll,acc,alt,roc,tas,sat,spress,cas,mach,alt_gnss,lat,lon,gs,hdg,trk,wspd,wagl,mass,fuelburn
987,0.10415287490679015,0.11399185127592151,84.37854708952007,84.80267049620795,87.2968050917246,87.69504114763197,-5.081810584435096,0.1365385581383338,5028.4375,-85.0,267.03125,3.0,25.35125,248.859375,0.41218750000000004,4787.0,51.813163524493575,4.805125817656517,297.0,93.368408203125,93.1201171875,29.0,-92.109375,6519.773478427239,131.45267277276153
988,0.10416021890516346,0.11388573579505137,84.39612658840636,84.79805331886215,87.29556290151345,87.68690209558548,-4.822575495793269,0.1413030715654481,5027.375,-78.0,267.4609375,3.0,25.352,249.265625,0.4128203125,4786.0,51.81309965439141,4.807339478284121,297.25,92.9805908203125,92.7685546875,29.0,-91.40625,6519.555432472539,131.67071872746175
989,0.10417434955528077,0.11390954109428943,84.39229790909799,84.82120070849832,87.29080930104396,87.69246759948005,-4.50048593374399,0.13803493417593146,5026.4375,-64.0,267.8203125,3.25,25.352875000000004,249.5859375,0.413359375,4784.0,51.81304290890694,4.809556575492024,297.5,92.6531982421875,92.4609375,29.0,-91.40625,6519.337348581889,131.88880261811133
990,0.10416426344075347,0.11393562755515246,84.4023061023294,84.80308327360461,87.29737764663716,87.68397963635628,-4.241567758413462,0.13704502387413614,5025.125,-79.0,268.20703125,3.25,25.353874999999995,249.921875,0.41387500000000005,4783.0,51.812993455678225,4.811774510890245,297.75,92.29119873046875,92.2412109375,29.0,-91.40625,6519.119248690893,132.10690250910724
991,0.10432251424861333,0.11412891880305354,84.40331743045913,84.84725008959302,87.29639741102373,87.7083125263483,-3.9666982797475963,0.12993148240309502,5024.0,-75.0,268.484375,3.25,25.354875,250.1796875,0.414296875,4782.0,51.81295028887689,4.813994877040386,297.875,91.98577880859375,91.8896484375,29.0,-91.40625,6518.900797257842,132.3253539421589
992,0.10432596581804073,0.11414513739223812,84.38562145975034,84.86945754778735,87.28703936785578,87.71837825163317,-3.7053504356971154,0.12774447127122146,5023.0,-76.0,268.5078125,3.25,25.355874999999997,250.203125,0.4143359375,4781.0,51.81291315704584,4.816217171028256,298.125,91.70947265625,91.6259765625,29.0,-91.40625,6518.6823261546315,132.54382504536918
993,0.10420255641695637,0.1142211726051494,84.36755299753234,84.8627358745157,87.28774463353218,87.71027789237303,-3.44696044921875,0.12221939051701472,5022.0,-62.0,268.640625,3.25,25.357,250.28125,0.41446875000000005,4781.0,51.81288231164217,4.8184403870254755,298.25,91.4468994140625,91.3623046875,29.0,-91.40625,6518.463902425609,132.76224877439128
994,0.1042614376899691,0.11409702339910398,84.36532202418002,84.81741337392047,87.28570234080574,87.69799563358877,-3.2101205679086537,0.11377062119704028,5021.25,-48.0,268.96875,3.375,25.357125,250.5859375,0.41497656250000003,4780.0,51.8128567468375,4.820665614679456,298.5,91.19476318359375,91.1865234375,29.0,-90.703125,6518.24554396452,132.98060723548036
995,0.10433152370648181,0.11415067147683064,84.37403386759823,84.83285395083429,87.29269993186998,87.70714037533847,-2.9770836463341346,0.11469146798940805,5021.0,-36.0,269.29296875,3.25,25.358,250.9140625,0.4154921875,4779.0,51.81283579207957,4.822892434895039,298.625,90.91790771484375,90.9228515625,29.0,-90.703125,6518.027061769337,133.19908943066366
996,0.10442818585595533,0.11438659624139139,84.38794579728479,84.84940652597511,87.29930053260836,87.7181118694669,-2.745208740234375,0.10062553323599006,5021.0,-2.0,269.7734375,3.25,25.357125,251.3984375,0.41630468749999994,4779.0,51.81281936354935,4.825120596215129,298.75,90.75860595703125,90.791015625,29.0,-90.703125,6517.80824698724,133.41790421276102
997,0.1045137635327204,0.11424581198441504,84.39429416115829,84.86145060760035,87.29697637128733,87.71543548492126,-2.4564807819870285,0.10458517444317159,5021.5625,21.0,270.13671875,3.25,25.356749999999998,251.7578125,0.416875,4779.0,51.81280695833266,4.827350517734885,299.0,90.50482177734375,90.5712890625,29.0,-90.703125,6517.589487411722,133.63666378827816
998,0.10446715568095255,0.11424512408580839,84.40396662564002,84.84890323065352,87.30111816867779,87.71006354164149,-2.2193439190204325,0.09975072878324068,5021.4375,-5.0,270.36328125,3.25,25.356875,251.984375,0.417265625,4778.0,51.81279907934368,4.829580690711737,299.125,90.28619384765625,90.3955078125,29.0,-90.703125,6517.370775131955,133.8553760680449
999,0.10446841556869729,0.11426939685874576,84.39745463051655,84.86612501096322,87.29260880017779,87.72026451752849,-2.0009906475360575,0.10253629033015327,5020.875,-48.0,270.4765625,3.25,25.35725,252.0859375,0.4174453125,4778.0,51.8127943854779,4.831811953336,299.25,90.13128662109375,90.263671875,29.0,-90.703125,6517.152037319528,134.07411388047234
1000,0.1045264008814295,0.11426862870478205,84.4074946058459,84.87084320745257,87.29953267131455,87.71876450569025,-1.8515132023737981,0.09608428171985554,5020.9375,-17.0,270.6875,3.25,25.357125,252.3203125,0.4178125,4778.0,51.81279287673533,4.834044221788645,299.25,90.02032470703125,90.087890625,29.0,-90.703125,6516.9332422899415,134.29290891005854
1001,0.10443050299123471,0.1141035808500528,84.41465657078369,84.83208747946719,87.30192291434182,87.69857461841924,-1.7903489332932692,0.08662866199199969,5020.0625,-26.0,270.5234375,3.25,25.358,252.1875,0.4175859375,4778.0,51.81279430165887,4.836277412250638,299.375,89.82257080078125,90.0,29.0,-90.703125,6516.714708206101,134.51144299389983
1002,0.10450305587470379,0.11420064181662176,84.41052855393941,84.83501277761131,87.29890596331595,87.70201323016589,-1.786651611328125,0.0892300541804387,5021.625,59.0,270.5625,3.25,25.356374999999996,252.2109375,0.41765625,4779.0,51.81279907934368,4.838510937988758,299.5,89.61492919921875,89.912109375,29.0,-90.0,6516.496004508409,134.73014669159116
1003,0.10451504064655123,0.11424562887959899,84.41274541619734,84.86695305364152,87.29826369467746,87.7145706146104,-1.5629108135516827,0.08899984248234676,5022.375,41.0,270.546875,3.25,25.355999999999998,252.203125,0.4176015625,4780.0,51.812806371599436,4.840745134279132,299.625,89.62591552734375,89.736328125,29.0,-90.0,6516.277243838883,134.9489073611173
1004,0.10443609048577218,0.11422280041203442,84.40773838885274,84.8556747819489,87.30408782382239,87.70863648097458,-1.473541259765625,0.09201561572735123,5022.0625,-5.0,270.65234375,3.25,25.355999999999998,252.28125,0.417734375,4780.0,51.812816094607115,4.842980084940791,299.625,89.45892333984375,89.6484375,29.0,-90.0,6516.058584947986,135.16756625201512
1005,0.10459784900254639,0.11422206448057345,84.42381523551009,84.87245557539894,87.30009183686914,87.72193653161887,-1.3740304800180287,0.07392097625732422,5022.375,-4.0,271.08984375,3.25,25.35575,252.65625,0.41839062499999996,4780.0,51.812828332185745,4.845215957611799,299.75,89.33642578125,89.5166015625,29.0,-90.0,6515.839765034502,135.38638616549824
1006,0.11296114152256304,0.12152134650590399,86.41086546493588,86.51642452754653,88.44839457511884,88.65538515402626,-1.2232853816105769,0.15339005443866432,5022.5,-2.0,270.93359375,3.25,25.355749999999997,252.546875,0.41817968750000006,4781.0,51.81284308433533,4.847451830282807,299.875,89.16448974609375,89.4287109375,29.0,-90.0,6515.605282546474,135.6208686535267
1007,0.12353656752451013,0.13261802228477212,89.19317758899132,89.30510528663089,89.68412267285063,89.893265736649,-1.12884521484375,0.24285032031719497,5024.625,101.0,271.03515625,3.25,25.353625000000005,252.6015625,0.41828906250000003,4784.0,51.812859596684575,4.849689630791545,300.25,89.19854736328125,89.3408203125,29.0,-89.296875,6515.349127956664,135.877023243336
1008,0.12430381103195383,0.13594702386299892,89.7157855329576,90.27577493341087,89.83656767085385,90.20358425777412,-1.1815584622896635,0.22954408416748057,5028.1875,199.0,271.55859375,3.25,25.350125,253.1015625,0.4191484375,4788.0,51.81287778541446,4.851930448785424,300.625,88.98211669921875,89.296875,29.0,-89.296875,6515.08887712177,136.13727407823094
1009,0.12495358143413335,0.1382273815107306,89.93773634732605,90.89591078774585,89.95356074880996,90.50448327169252,-1.0274329552283654,0.18734627990722655,5033.6875,311.0,271.53515625,3.25,25.345125,253.0703125,0.41913281250000006,4794.0,51.812897147610784,4.85417302697897,300.875,88.87335205078125,89.208984375,29.0,-89.296875,6514.825696158825,136.4004550411758
1010,0.12867839002432102,0.14363648598796103,90.8703592564312,92.09184135552704,90.39550316727673,91.06065598571469,-0.9633766030365566,0.19102966707669775,5041.5,457.0,271.4609375,3.25,25.337500000000002,252.90625,0.418921875,4803.0,51.812918689101934,4.8564183712005615,301.25,88.73602294921875,89.12109375,29.0,-89.296875,6514.553381282813,136.67276991718808
1011,0.13621251635201254,0.14802055071104475,92.78070073700968,93.06897894420659,91.15009720210989,91.48094379859158,-0.9381690392127404,0.20772001518836383,5052.375,632.0,271.7578125,3.25,25.32725,253.1171875,0.419328125,4815.0,51.812942158430815,4.858665727078915,301.5,88.6519775390625,89.033203125,29.0,-89.296875,6514.26914821575,136.95700298425115
1012,0.14210449722979526,0.15186926354809738,94.37443305405992,93.92977344058515,91.73340157896493,91.83984662208093,-0.8241858849158654,0.19752163696289057,5066.5,812.0,272.046875,3.25,25.314249999999998,253.328125,0.419796875,4830.0,51.812967136502266,4.860915429890156,301.875,88.63275146484375,88.9892578125,29.0,-89.296875,6513.975174454971,137.25097674502905
1013,0.14249941703240712,0.1529269461450607,94.64284976391772,94.29206297458228,91.78819815526548,91.97786277850823,-0.6693209134615384,0.1396694372323843,5082.6875,973.0,272.41796875,3.25,25.2985,253.59375,0.4203671875,4848.0,51.81299362331629,4.86316773109138,302.0,88.6497802734375,88.9013671875,29.0,-89.296875,6513.679748091794,137.5464031082065
1014,0.1421589601292337,0.1529511363343287,94.65284072382364,94.42966854859795,91.79600307935975,92.03409009553879,-0.5650564340444711,0.06977716569166917,5102.0,1143.0,272.55078125,3.25,25.28,253.671875,0.420625,4869.0,51.81302262470126,4.865419948473573,302.125,88.5673828125,88.9013671875,29.0,-88.59375,6513.38463799533,137.84151320467006
1015,0.14203147655682205,0.1531227774978687,94.66922715910182,94.51330282456614,91.81230647670948,92.06306145211498,-0.48065185546875,-0.0017496089054987996,5124.6875,1333.0,272.6328125,3.25,25.258875000000003,253.6640625,0.4208046875,4893.0,51.81305129081011,4.867672920227051,302.125,88.560791015625,88.8134765625,29.0,-88.59375,6513.089483741276,138.13666745872476
1016,0.14182571411053793,0.1531299542945596,94.67764832832266,94.53427213171987,91.81140127303043,92.08552271039854,-0.3813523512620192,-0.09074945138784553,5150.1875,1508.0,272.671875,3.125,25.234625,253.609375,0.4209062499999999,4920.0,51.81308037601411,4.869925053790212,301.875,88.5113525390625,88.8134765625,29.0,-88.59375,6512.794528072871,138.43162312712985
1017,0.14180958501275467,0.15294657890299632,94.69115495529638,94.57913034406255,91.82520763623988,92.09563235727849,-0.3745915339543269,-0.15118002213698167,5179.125,1705.0,272.20703125,3.0,25.207375000000003,253.1015625,0.4202656250000001,4951.0,51.81311063468456,4.872175510972738,301.5,88.42291259765625,88.76953125,29.0,-88.59375,6512.499771908955,138.72637929104562
1018,0.14170905494882438,0.1527252202478028,94.70472745320396,94.59476127587824,91.82546361065062,92.10330601456879,-0.3601191594050481,-0.19218072556715737,5211.75,1943.0,271.62890625,3.0,25.176875000000003,252.421875,0.41942187500000006,4984.0,51.813140977174044,4.874422615393996,301.125,88.48992919921875,88.7255859375,29.0,-88.59375,6512.205337633758,139.02081356624225
1019,0.14152007918534446,0.15256252500440906,94.72574874205448,94.61217488768152,91.83451168851467,92.11205133277313,-0.2446570763221154,-0.2219931404700646,5246.75,2088.0,271.2890625,3.0,25.14375,251.9453125,0.418859375,5021.0,51.81317199021578,4.876665780320764,300.5,88.5728759765625,88.7255859375,29.0,-88.59375,6511.911255029569,139.314896170432
1020,0.1413688265071242,0.15267540467771495,94.75021430810952,94.64159283169012,91.84156816566608,92.12097652570135,-0.14250535231370193,-0.25935649907038766,5283.875,2214.0,270.8125,3.0,25.108749999999997,251.390625,0.41823437499999994,5058.0,51.813204092904925,4.878904586657882,300.0,88.61627197265625,88.7255859375,29.0,-88.59375,6511.617210798384,139.60894040161685
1021,0.14107838181700008,0.15221417396957176,94.74989392454808,94.63651489808655,91.84292491796111,92.11367224038247,-0.10553213266225961,-0.2755403814462514,5322.125,2283.0,270.3984375,3.0,25.072875000000003,250.8359375,0.41762499999999997,5098.0,51.81323602795601,4.881139118224382,299.25,88.67010498046875,88.681640625,29.0,-88.59375,6511.323918242597,139.9022329574034
1022,0.1408964853524181,0.15202456419101887,94.76649987503048,94.65661131500343,91.83641265956646,92.1213576514259,-0.08747604658018868,-0.2781417736346904,5363.0,2432.0,269.64453125,3.0,25.03475,250.015625,0.416546875,5139.0,51.81326838210225,4.88336862064898,298.625,88.7266845703125,88.681640625,29.0,-89.296875,6511.030997193054,140.19515400694684
1023,0.14072728125197165,0.15186657363643158,94.78462907510125,94.67982813595664,91.84457379079979,92.12963874409101,0.01373291015625,-0.25882701216477616,5403.625,2441.0,268.74609375,3.0,24.996624999999998,248.953125,0.41509375000000004,5181.0,51.813300820067525,4.885593261569738,298.0,88.69207763671875,88.6376953125,29.0,-89.296875,6510.738403338165,140.48774786183523
1024,0.1406349870236938,0.15158521448174384,94.81849558062406,94.69519484053104,91.85197370142942,92.13401953273606,0.04119873046875,-0.269279926343234,5445.1875,2480.0,268.015625,3.0,24.958000000000002,248.078125,0.4139453125,5223.0,51.81333342567086,4.887813040986657,297.375,88.67449951171875,88.6376953125,29.0,-89.296875,6510.44618313666,140.77996806334068
1025,0.14025952558700172,0.15134431428308534,94.82016258923181,94.7044056665891,91.8462977703633,92.12751431913034,0.13004009540264422,-0.2664470193716196,5486.5,2483.0,267.01171875,3.0,24.9195,247.0,0.41246875,5265.0,51.81336737237871,4.890029886737466,296.75,88.74041748046875,88.6376953125,29.0,-89.296875,6510.15457929679,141.07157190321075
1026,0.1400070827541922,0.15089051394429917,94.8521920959505,94.71347238184474,91.85881120956644,92.1321424767852,0.23176926832932693,-0.2551436249953051,5528.1875,2485.0,265.32421875,3.0,24.88125,245.2578125,0.409890625,5307.0,51.81340014562011,4.892240194603801,296.125,88.7288818359375,88.6376953125,29.0,-90.0,6509.863681700092,141.36246949990925
1027,0.13975354052637315,0.1506344176768065,94.84050141159256,94.70916503087903,91.85331760256801,92.13175234189188,0.14609703650841346,-0.25380839714637166,5569.9375,2496.0,264.0078125,3.0,24.842875,243.8203125,0.4078125,5350.0,51.813431577757,4.894446395337582,295.5,88.697021484375,88.6376953125,29.0,-90.0,6509.573293741888,141.65285745811244
1028,0.13958546297414465,0.1505280653546909,94.8454610916794,94.72128975870814,91.84175065442413,92.1338964919068,0.2926166240985577,-0.26796641657902637,5611.4375,2492.0,262.921875,3.0,24.804625,242.6484375,0.40615625,5393.0,51.81346368044615,4.89664756692946,294.875,88.7442626953125,88.6376953125,29.0,-90.0,6509.283180213559,141.94297098644128
1029,0.13950473263639795,0.15021760010246882,94.86065478977422,94.74606669631068,91.85520713884142,92.1413292148676,0.2983210637019231,-0.2728929469181941,5653.5,2512.0,261.8515625,2.875,24.766,241.5,0.4045546875,5436.0,51.813495364040136,4.898844296112657,294.25,88.7156982421875,88.6376953125,29.0,-90.0,6508.993457880821,142.23269331918016
1030,0.13933958946369118,0.14997445602276693,94.89522914386431,94.75971832922633,91.85617757146753,92.13875385998236,0.383148193359375,-0.27742811737060546,5696.0625,2538.0,260.7265625,2.75,24.727125000000004,240.296875,0.402859375,5479.0,51.81352537125349,4.9010345712304115,293.625,88.762939453125,88.681640625,30.0,-90.703125,6508.7041438353335,142.52200736466662
1031,0.13903035019082693,0.1499319771924676,94.8931666841492,94.76474258743882,91.84694014804455,92.13788804079448,0.39899385892427885,-0.28293017695500305,5739.0,2570.0,259.5859375,2.75,24.68775,239.109375,0.40119531249999996,5523.0,51.813556384295225,4.90322157740593,293.0,88.74700927734375,88.681640625,30.0,-90.703125,6508.41518150795,142.81096969204992
1032,0.13883863354904857,0.14958059175118157,94.9036118774828,94.78344487207681,91.85444507407563,92.13809354562845,0.4664963942307692,-0.3028665100097656,5781.625,2554.0,258.50390625,2.625,24.6485,237.9609375,0.399546875,5567.0,51.813586140051484,4.9054038897156715,292.375,88.87115478515625,88.7255859375,30.0,-90.703125,6508.12676228265,143.09938891735015
1033,0.13868959902020372,0.1494494541340226,94.93713534807382,94.80220899163142,91.85166049653976,92.14328840054296,0.4824476975661058,-0.2963975612933819,5825.875,2637.0,257.8125,2.5,24.608125,237.1328125,0.3985234375,5611.0,51.813615476712584,4.907581340521574,291.625,88.9617919921875,88.7255859375,30.0,-90.703125,6507.838623229496,143.38752797050438
1034,0.13828482200969666,0.14909326773046247,94.92865061036458,94.81492439798943,91.84477512266763,92.14121226095125,0.4229736328125,-0.29697309053861176,5870.0625,2640.0,257.453125,2.375,24.567375000000002,236.640625,0.39799999999999996,5655.0,51.813643304631114,4.9097540974617,291.0,89.0299072265625,88.76953125,31.0,-90.703125,6507.551245139756,143.67490606024455
1035,0.13830855913564688,0.14905864392016321,94.95188290818001,94.84466343138376,91.84834062793453,92.14878165024568,0.5057936448317307,-0.3017154515193059,5914.375,2652.0,257.06640625,2.25,24.5265,236.1640625,0.39752343749999997,5700.0,51.81367146782577,4.911921825259924,290.375,89.16064453125,88.76953125,31.0,-91.40625,6507.2638779367,143.96227326330037
1036,0.13811781035605017,0.1486830733994495,94.97658977312943,94.86930388341436,91.85956835493006,92.1514927543693,0.5258648212139423,-0.2839200872567983,5959.0625,2670.0,256.21875,2.25,24.48575,235.21875,0.39627343750000005,5745.0,51.81369845755398,4.914085026830435,289.75,89.16448974609375,88.8134765625,31.0,-91.40625,6506.977077052945,144.24907414705586
1037,0.13777794531325394,0.1485466755853327,94.99737279326592,94.88631178978021,91.85180922547937,92.15196936836887,0.5653733473557693,-0.278924493408203,6003.3125,2660.0,255.39453125,2.25,24.4455,234.25,0.394953125,5789.0,51.81372486054897,4.916243450716138,289.125,89.29852294921875,88.857421875,31.0,-91.40625,6506.690752432046,144.53539876795446
1038,0.13751659738656363,0.14810648008030625,95.00665032273582,94.86986910424189,91.85743177982643,92.14253585978076,0.5824866661658654,-0.2744353652954102,6047.625,2642.0,254.58984375,2.25,24.405500000000004,233.296875,0.393671875,5834.0,51.81375117972493,4.918398605659604,288.5,89.4111328125,88.857421875,31.0,-92.109375,6506.405129354579,144.82102184542134
1039,0.13725772860132804,0.1477611782515882,95.0187739286201,94.87889804499615,91.85659987669929,92.14391951732354,0.6024522047776443,-0.26435209291898293,6091.9375,2652.0,253.4453125,2.5,24.365500000000004,232.0703125,0.39192968750000007,5878.0,51.813776325434446,4.920548312366009,288.0,89.50286865234375,88.9013671875,32.0,-92.109375,6506.120110447726,145.10604075227425
1040,0.1370404620095461,0.14768691437770934,95.02533458413467,94.93037455405448,91.85762258736682,92.16345987406632,0.5892474834735577,-0.2582054405799279,6135.5625,2620.0,252.26171875,2.5,24.326375,230.765625,0.39003906250000003,5922.0,51.813800213858485,4.922693995758891,287.375,89.56329345703125,88.9453125,32.0,-92.109375,6505.835383071339,145.3907681286615
1041,0.13677789162364495,0.14734498280269936,95.03066948896428,94.93258063344194,91.85573681959656,92.15455900505592,0.5687537560096154,-0.25208180941068203,6179.3125,2606.0,251.28125,2.5,24.287000000000003,229.65625,0.3884765625,5966.0,51.81382343173027,4.924835488200188,286.875,89.58251953125,88.9453125,32.0,-92.8125,6505.551260196913,145.67489100308785
1042,0.13657712671815955,0.14716605768471203,95.04288041181292,94.9390383054618,91.8523194672648,92.1556538881662,0.6143892728365384,-0.25422277820293726,6222.6875,2595.0,250.60546875,2.5,24.2475,228.8671875,0.38746875,6010.0,51.813846565783024,4.926974130794406,286.375,89.6923828125,88.9892578125,32.0,-92.8125,6505.267517012509,145.95863418749073
1043,0.13653173708606195,0.14679772126572194,95.05289573093968,94.91501717463133,91.84999406894022,92.13751891867902,0.5914658766526443,-0.2656873207679161,6266.0625,2592.0,250.02734375,2.25,24.208375,228.1953125,0.3866640625,6054.0,51.8138684425503,4.929107744246721,285.75,89.7088623046875,89.033203125,33.0,-92.8125,6504.984187554158,146.2419636458425
1044,0.1363436952399565,0.1465463879798954,95.0761820876037,94.94662284609731,91.86031259611167,92.15183407668464,0.5588238055889423,-0.26897934805063095,6309.625,2607.0,249.1875,2.25,24.169125,227.265625,0.385359375,6097.0,51.8138890620321,4.931237418204546,285.25,89.72698974609375,89.0771484375,33.0,-93.515625,6504.701297470938,146.52485372906236
1045,0.1361150287529323,0.14622022808075047,95.10372929880609,94.96213982267612,91.85905568915743,92.14868671155597,0.5254422701322116,-0.280328784766564,6353.125,2605.0,248.33984375,2.25,24.130125,226.3828125,0.3841875,6141.0,51.81390892714262,4.9333627335727215,284.625,89.64678955078125,89.12109375,33.0,-93.515625,6504.418962214105,146.80718898589603
1046,0.13589169533264595,0.14605157194124369,95.10342095351136,94.94749078705026,91.86072481449993,92.13998632799937,0.47325721153846156,-0.26824267061673673,6397.25,2634.0,247.44140625,2.125,24.090500000000002,225.359375,0.38277343750000004,6185.0,51.813926277682185,4.935482516884804,284.125,89.55230712890625,89.1650390625,33.0,-93.515625,6504.137018946831,147.08913225316994
1047,0.13567094204735966,0.14592891765111388,95.09635097282191,94.98857198954646,91.84896958319095,92.15555594321947,0.5201922722582547,-0.2620960182776819,6441.3125,2640.0,246.84765625,2.0,24.051125,224.6328125,0.3818359375,6230.0,51.8139445502311,4.937599282711744,283.625,89.63690185546875,89.1650390625,34.0,-93.515625,6503.855419087132,147.3707321128684
1048,0.135530835807124,0.1454222805298562,95.12112525974494,94.9650422206643,91.86069565383622,92.13529170537173,0.5350553072415866,-0.2623952934852013,6485.125,2617.0,246.328125,2.0,24.011499999999998,223.984375,0.3810625,6274.0,51.813961481675506,4.939712276682258,283.0,89.68359375,89.208984375,34.0,-93.515625,6503.574465970795,147.65168522920538
1049,0.13546666031469007,0.1453287507301458,95.14253472054223,95.00920336003416,91.8624403130483,92.15531822479865,0.5480487530048077,-0.25468884830114963,6529.0625,2624.0,245.45703125,2.0,23.972500000000004,223.0546875,0.379796875,6317.0,51.81397749111056,4.941821079701185,282.5,89.7308349609375,89.2529296875,34.0,-93.515625,6503.29367055975,147.93248064025022
1050,0.13513794935645967,0.14525086569921095,95.14603976781837,95.05202052356644,91.86066582787784,92.16656010878074,0.575408935546875,-0.250171052316519,6572.625,2613.0,244.73046875,2.0,23.9335,222.21875,0.37868749999999995,6361.0,51.81399350054562,4.94392829015851,282.0,89.800048828125,89.296875,34.0,-93.515625,6503.013281744695,148.21286945530588
1051,0.1348998989634501,0.14505031674317329,95.15517526735425,95.07626179347578,91.85302110102023,92.1737415966043,0.4576228215144231,-0.24805310469407302,6616.0625,2607.0,243.9140625,2.0,23.894875,221.328125,0.3774453125,6404.0,51.814008336514235,4.94602988474071,281.5,89.7462158203125,89.3408203125,35.0,-93.515625,6502.733331528988,148.4928196710125
1052,0.13460890565720124,0.14448339100113086,95.17601338973262,95.0297848778695,91.8664106442726,92.14261266570118,0.5083289513221154,-0.24278125680776746,6659.625,2595.0,242.859375,2.0,23.8565,220.234375,0.375875,6448.0,51.81402174755931,4.948128126561642,281.0,89.75115966796875,89.384765625,35.0,-93.515625,6502.454239232329,148.77191196767083
1053,0.13437234386397287,0.14448494929916922,95.18256901039582,95.05396803640251,91.85510087114508,92.15552803991618,0.4260371281550481,-0.23483895322359524,6703.0625,2598.0,241.890625,2.0,23.818125000000002,219.1484375,0.3743359375,6491.0,51.814034236595035,4.950222680345178,280.625,89.61328125,89.4287109375,35.0,-93.515625,6502.175381939166,149.050769260834
1054,0.134194900670544,0.14400020663777902,95.19490479771864,95.0434947421263,91.86034844571579,92.14031936430793,0.37923959585336536,-0.23083326967679543,6746.75,2613.0,240.87109375,1.75,23.7795,218.125,0.37289062500000003,6535.0,51.81404538452625,4.952312791720033,280.125,89.58416748046875,89.47265625,35.0,-92.8125,6501.897186831859,149.32896436814232
1055,0.13397741678182265,0.14380599687130952,95.19789265822864,95.07907041762866,91.85651895762585,92.16328301741045,0.44378427358774036,-0.22436432096041165,6789.5,2570.0,239.85546875,1.75,23.741999999999997,216.984375,0.37122656249999997,6578.0,51.81405644863844,4.954400388523936,279.75,89.65338134765625,89.5166015625,36.0,-92.8125,6501.619403418205,149.60674778179546
1056,0.13374066220578704,0.14367586052422057,92.08664208429539,92.02228721636577,90.92581446014084,90.81204469110999,0.44198843149038464,-0.2396964200533354,6832.375,2558.0,239.68359375,1.75,23.703500000000002,216.6875,0.3710234375,6621.0,51.81406608782709,4.956484967842698,279.25,89.6890869140625,89.5166015625,36.0,-92.8125,6501.341986895475,149.88416430452548
1057,0.1335394156257655,0.14350424023670463,95.2156339003821,95.10408245046321,91.85228047763545,92.14834760491131,0.44473501352163464,-0.25514362499530496,6874.9375,2544.0,239.23046875,1.5,23.665625000000002,216.1640625,0.37045312500000005,6664.0,51.81407497264445,4.958566026762128,278.75,89.8516845703125,89.560546875,36.0,-92.8125,6501.064943239612,150.16120796038794
1058,0.13354527184342874,0.1432126177762982,95.24359203651508,95.12230506717056,91.84819516837545,92.14587976305434,0.46195397010216344,-0.2487207186185396,6917.75,2556.0,238.69921875,1.5,23.627874999999996,215.53125,0.369625,6707.0,51.81408368982375,4.96064524166286,278.375,89.8934326171875,89.6044921875,36.0,-92.109375,6500.788185349993,150.43796585000766
1059,0.13326414021566163,0.14316753144004746,95.26089203731262,95.1632270521068,91.85329056890264,92.15996235196502,0.43147249041863206,-0.2522889999389648,6961.5625,2617.0,238.40234375,1.5,23.588875,215.09375,0.36919531249999993,6750.0,51.81409106589854,4.962719678878784,277.875,89.8890380859375,89.6484375,37.0,-92.109375,6500.511753678337,150.71439752166336
1060,0.13215051308662903,0.14276112845830335,95.08737429742574,95.14102574096772,91.74437329016084,92.14039068733568,0.40733924278846156,-0.27059082993727457,7004.875,2595.0,238.109375,1.375,23.550250000000005,214.703125,0.36880468749999995,6794.0,51.81409701704979,4.964790679514408,277.375,90.0384521484375,89.6923828125,37.0,-92.109375,6500.236842036792,150.9893091632083
1061,0.1299415489867284,0.14229996202992348,94.6149766834622,95.12135094922884,91.55464626956477,92.12743412417977,0.3516681377704327,-0.28016676785451056,7048.375,2602.0,237.890625,1.25,23.511499999999998,214.3828125,0.36855468750000003,6838.0,51.8141015432775,4.966858243569732,276.875,90.03570556640625,89.736328125,37.0,-92.109375,6499.9646005257755,151.26155067422496
1062,0.12959188980997932,0.1423988068520506,94.53816304126516,95.14553890196437,91.54388310250113,92.1305584875075,0.24941077599158654,-0.27705977865365833,7092.5,2638.0,237.3515625,1.125,23.472875000000002,213.78125,0.367828125,6881.0,51.814105147495866,4.968920862302184,276.375,90.0274658203125,89.7802734375,37.0,-92.109375,6499.692609829113,151.53354137088698
1063,0.12961450020308474,0.1421239033963841,94.52461330277593,95.13966257552815,91.51154805954253,92.12036689846491,0.3654010479266827,-0.271120316842886,7136.0,2600.0,236.75390625,1.0,23.4345,213.109375,0.3669921875,6925.0,51.81410917080939,4.970980128273368,275.875,90.17413330078125,89.82421875,37.0,-92.109375,6499.420871425514,151.80527977448645
1064,0.12946429591035227,0.14203668841916578,94.53971780506171,95.20091377632102,91.5185369705509,92.13089934549087,0.28839111328125,-0.2670685909564678,7179.6875,2614.0,236.34375,0.75,23.395999999999997,212.609375,0.3664453125,6968.0,51.81411218829453,4.9730356223881245,275.375,90.0999755859375,89.8681640625,37.0,-92.109375,6499.149370441184,152.07678075881597
1065,0.12917999724794277,0.14141287437568292,94.56828707115939,95.16059785318956,91.51988677945151,92.10923775252279,0.3025465745192308,-0.2673218238243689,7223.0,2598.0,235.8515625,0.75,23.357625000000002,212.0625,0.36576562500000004,7012.0,51.81411453522742,4.975087344646454,274.875,90.17523193359375,89.8681640625,38.0,-92.109375,6498.878777569561,152.3473736304396
